"# Mount St Helens; 46.2005,-122.1880; raw range 232–2087 m; blur 12"
-0.85621,-0.85085,-0.83822,-0.82000,-0.79823,-0.77473,-0.75053,-0.72555,-0.69877,-0.66867,-0.63392,-0.59395,-0.54909,-0.50035,-0.44913,-0.39717,-0.34685,-0.30161,-0.26595,-0.24462,-0.24118,-0.25624,-0.28647,-0.32481,-0.36196,-0.38864,-0.39772,-0.38566,-0.35296,-0.30357,-0.24358,-0.17969,-0.11783,-0.06260,-0.01729,0.01567,0.03454,0.03869,0.02945,0.01091,-0.01015,-0.02553,-0.02786,-0.01290,0.01911,0.06387,0.11497,0.16636,0.21431,0.25803,0.29891,0.33916,0.38060,0.42401,0.46893,0.51360,0.55501,0.58906,0.61121,0.61762,0.60617,0.57691,0.53161,0.47267,0.40221,0.32191,0.23385,0.14201,0.05332,-0.02248,-0.07458,-0.09401,-0.07666,-0.02522,0.05073,0.13656,0.21591,0.27443,0.30296,0.29918,0.26727,0.21575,0.15454,0.09215,0.03399,-0.01801,-0.06474,-0.10870,-0.15268,-0.19862,-0.24687,-0.29581,-0.34205,-0.38103,-0.40807,-0.41954
-0.84238,-0.83543,-0.81916,-0.79600,-0.76893,-0.74053,-0.71234,-0.68454,-0.65611,-0.62547,-0.59120,-0.55263,-0.50996,-0.46407,-0.41610,-0.36747,-0.32011,-0.27693,-0.24201,-0.21995,-0.21454,-0.22702,-0.25482,-0.29153,-0.32809,-0.35505,-0.36489,-0.35375,-0.32216,-0.27447,-0.21746,-0.15855,-0.10427,-0.05942,-0.02710,-0.00901,-0.00567,-0.01612,-0.03744,-0.06432,-0.08955,-0.10532,-0.10523,-0.08621,-0.04934,0.00062,0.05705,0.11375,0.16674,0.21487,0.25930,0.30232,0.34621,0.39252,0.44174,0.49296,0.54360,0.58938,0.62480,0.64438,0.64411,0.62249,0.58058,0.52114,0.44747,0.36284,0.27079,0.17625,0.08641,0.01056,-0.04155,-0.06236,-0.04909,-0.00509,0.06036,0.13397,0.20139,0.25037,0.27331,0.26848,0.23959,0.19388,0.13963,0.08387,0.03102,-0.01725,-0.06150,-0.10354,-0.14538,-0.18843,-0.23290,-0.27745,-0.31924,-0.35437,-0.37874,-0.38908
-0.83421,-0.82571,-0.80588,-0.77782,-0.74525,-0.71142,-0.67827,-0.64612,-0.61403,-0.58046,-0.54414,-0.50464,-0.46242,-0.41852,-0.37410,-0.33024,-0.28819,-0.24999,-0.21880,-0.19866,-0.19330,-0.20451,-0.23062,-0.26609,-0.30245,-0.33036,-0.34209,-0.33350,-0.30503,-0.26123,-0.20937,-0.15743,-0.11235,-0.07901,-0.06007,-0.05621,-0.06641,-0.08802,-0.11666,-0.14632,-0.17007,-0.18133,-0.17536,-0.15052,-0.10864,-0.05438,0.00629,0.06784,0.12653,0.18090,0.23144,0.27974,0.32771,0.37701,0.42863,0.48247,0.53673,0.58751,0.62916,0.65544,0.66126,0.64412,0.60463,0.54580,0.47174,0.38665,0.29485,0.20157,0.11379,0.04004,-0.01115,-0.03365,-0.02585,0.00850,0.06090,0.11996,0.17389,0.21288,0.23091,0.22664,0.20287,0.16516,0.11990,0.07256,0.02673,-0.01607,-0.05601,-0.09424,-0.13220,-0.17094,-0.21068,-0.25040,-0.28774,-0.31927,-0.34125,-0.35061
-0.84336,-0.83344,-0.81031,-0.77753,-0.73941,-0.69962,-0.66034,-0.62198,-0.58363,-0.54393,-0.50201,-0.45806,-0.41329,-0.36938,-0.32778,-0.28928,-0.25429,-0.22352,-0.19876,-0.18303,-0.17977,-0.19116,-0.21652,-0.25139,-0.28815,-0.31784,-0.33268,-0.32830,-0.30495,-0.26722,-0.22261,-0.17941,-0.14468,-0.12307,-0.11642,-0.12409,-0.14338,-0.17007,-0.19875,-0.22342,-0.23830,-0.23879,-0.22237,-0.18907,-0.14131,-0.08322,-0.01952,0.04551,0.10878,0.16865,0.22477,0.27765,0.32841,0.37845,0.42909,0.48099,0.53323,0.58268,0.62405,0.65103,0.65817,0.64258,0.60473,0.54784,0.47639,0.39489,0.30759,0.21935,0.13640,0.06627,0.01624,-0.00878,-0.00803,0.01475,0.05223,0.09530,0.13494,0.16390,0.17774,0.17528,0.15822,0.13025,0.09576,0.05872,0.02192,-0.01321,-0.04654,-0.07877,-0.11098,-0.14411,-0.17847,-0.21331,-0.24658,-0.27509,-0.29518,-0.30379
-0.87686,-0.86581,-0.83996,-0.80311,-0.75977,-0.71380,-0.66744,-0.62109,-0.57390,-0.52482,-0.47368,-0.42168,-0.37124,-0.32513,-0.28534,-0.25243,-0.22569,-0.20414,-0.18777,-0.17826,-0.17849,-0.19101,-0.21615,-0.25072,-0.28817,-0.32013,-0.33892,-0.33998,-0.32329,-0.29331,-0.25751,-0.22413,-0.19994,-0.18891,-0.19175,-0.20633,-0.22845,-0.25270,-0.27337,-0.28524,-0.28437,-0.26861,-0.23782,-0.19361,-0.13880,-0.07675,-0.01076,0.05624,0.12188,0.18437,0.24254,0.29594,0.34503,0.39110,0.43596,0.48102,0.52627,0.56933,0.60548,0.62873,0.63377,0.61786,0.58165,0.52854,0.46300,0.38914,0.31043,0.23061,0.15471,0.08905,0.03982,0.01105,0.00314,0.01281,0.03424,0.06070,0.08597,0.10522,0.11546,0.11557,0.10614,0.08899,0.06659,0.04145,0.01559,-0.00974,-0.03425,-0.05842,-0.08320,-0.10958,-0.13803,-0.16799,-0.19753,-0.22348,-0.24207,-0.25011
-0.93364,-0.92198,-0.89453,-0.85493,-0.80752,-0.75596,-0.70231,-0.64693,-0.58915,-0.52844,-0.46554,-0.40305,-0.34495,-0.29536,-0.25696,-0.22994,-0.21226,-0.20092,-0.19386,-0.19123,-0.19528,-0.20890,-0.23352,-0.26734,-0.30502,-0.33896,-0.36171,-0.36854,-0.35914,-0.33766,-0.31123,-0.28760,-0.27281,-0.26974,-0.27779,-0.29350,-0.31162,-0.32633,-0.33237,-0.32595,-0.30527,-0.27058,-0.22376,-0.16757,-0.10492,-0.03840,0.02982,0.09775,0.16335,0.22454,0.27950,0.32728,0.36831,0.40440,0.43821,0.47207,0.50669,0.54023,0.56837,0.58554,0.58692,0.57031,0.53679,0.48990,0.43373,0.37138,0.30485,0.23619,0.16885,0.10788,0.05864,0.02473,0.00673,0.00225,0.00717,0.01710,0.02834,0.03824,0.04503,0.04770,0.04584,0.03964,0.02982,0.01755,0.00405,-0.00976,-0.02361,-0.03797,-0.05385,-0.07238,-0.09422,-0.11892,-0.14459,-0.16794,-0.18503,-0.19250
-1.00394,-0.99245,-0.96516,-0.92510,-0.87587,-0.82050,-0.76067,-0.69668,-0.62820,-0.55543,-0.48034,-0.40709,-0.34136,-0.28863,-0.25213,-0.23157,-0.22333,-0.22231,-0.22434,-0.22807,-0.23516,-0.24891,-0.27184,-0.30361,-0.34018,-0.37484,-0.40047,-0.41227,-0.40960,-0.39611,-0.37829,-0.36299,-0.35508,-0.35615,-0.36437,-0.37541,-0.38372,-0.38391,-0.37191,-0.34564,-0.30528,-0.25285,-0.19142,-0.12423,-0.05394,0.01744,0.08828,0.15675,0.22049,0.27683,0.32349,0.35965,0.38651,0.40719,0.42574,0.44549,0.46767,0.49055,0.50993,0.52059,0.51840,0.50198,0.47304,0.43513,0.39159,0.34400,0.29234,0.23662,0.17854,0.12200,0.07179,0.03159,0.00259,-0.01639,-0.02774,-0.03376,-0.03602,-0.03541,-0.03262,-0.02849,-0.02409,-0.02048,-0.01832,-0.01768,-0.01814,-0.01929,-0.02109,-0.02418,-0.02976,-0.03916,-0.05324,-0.07168,-0.09260,-0.11263,-0.12773,-0.13442
-1.07202,-1.06173,-1.03691,-0.99953,-0.95190,-0.89595,-0.83273,-0.76248,-0.68536,-0.60257,-0.51742,-0.43564,-0.36447,-0.31047,-0.27720,-0.26363,-0.26461,-0.27303,-0.28287,-0.29150,-0.30015,-0.31250,-0.33213,-0.36004,-0.39351,-0.42676,-0.45320,-0.46804,-0.47030,-0.46303,-0.45175,-0.44209,-0.43752,-0.43836,-0.44191,-0.44364,-0.43853,-0.42241,-0.39278,-0.34922,-0.29327,-0.22776,-0.15595,-0.08076,-0.00436,0.07161,0.14539,0.21448,0.27552,0.32492,0.36011,0.38084,0.38982,0.39210,0.39346,0.39829,0.40802,0.42069,0.43192,0.43683,0.43212,0.41744,0.39514,0.36864,0.34014,0.30934,0.27394,0.23178,0.18292,0.13033,0.07855,0.03165,-0.00826,-0.04106,-0.06758,-0.08845,-0.10361,-0.11260,-0.11518,-0.11183,-0.10385,-0.09295,-0.08074,-0.06824,-0.05590,-0.04391,-0.03272,-0.02332,-0.01717,-0.01589,-0.02057,-0.03110,-0.04572,-0.06112,-0.07331,-0.07883
-1.12086,-1.11287,-1.09310,-1.06207,-1.02033,-0.96828,-0.90611,-0.83396,-0.75258,-0.66424,-0.57358,-0.48768,-0.41488,-0.36241,-0.33377,-0.32720,-0.33622,-0.35220,-0.36774,-0.37930,-0.38780,-0.39726,-0.41204,-0.43429,-0.46246,-0.49180,-0.51634,-0.53151,-0.53605,-0.53225,-0.52451,-0.51702,-0.51189,-0.50838,-0.50347,-0.49314,-0.47363,-0.44242,-0.39869,-0.34327,-0.27825,-0.20629,-0.12993,-0.05113,0.02864,0.10788,0.18424,0.25400,0.31236,0.35459,0.37785,0.38271,0.37362,0.35778,0.34276,0.33385,0.33250,0.33628,0.34057,0.34086,0.33488,0.32336,0.30925,0.29554,0.28304,0.26937,0.25000,0.22083,0.18061,0.13164,0.07847,0.02573,-0.02355,-0.06811,-0.10758,-0.14145,-0.16861,-0.18766,-0.19755,-0.19816,-0.19045,-0.17613,-0.15714,-0.13511,-0.11124,-0.08647,-0.06190,-0.03902,-0.01974,-0.00604,0.00062,0.00003,-0.00636,-0.01554,-0.02371,-0.02760
-1.13697,-1.13227,-1.11996,-1.09886,-1.06748,-1.02446,-0.96891,-0.90076,-0.82131,-0.73378,-0.64386,-0.55951,-0.48960,-0.44146,-0.41832,-0.41780,-0.43263,-0.45336,-0.47189,-0.48420,-0.49101,-0.49645,-0.50534,-0.52060,-0.54167,-0.56480,-0.58479,-0.59745,-0.60133,-0.59796,-0.59049,-0.58169,-0.57243,-0.56138,-0.54574,-0.52255,-0.48974,-0.44661,-0.39376,-0.33274,-0.26548,-0.19374,-0.11875,-0.04117,0.03836,0.11842,0.19595,0.26589,0.32195,0.35825,0.37159,0.36321,0.33909,0.30829,0.27984,0.25978,0.24940,0.24588,0.24446,0.24122,0.23496,0.22748,0.22207,0.22107,0.22373,0.22568,0.22052,0.20275,0.17024,0.12500,0.07170,0.01543,-0.04007,-0.09279,-0.14170,-0.18574,-0.22333,-0.25257,-0.27173,-0.27984,-0.27696,-0.26410,-0.24282,-0.21488,-0.18197,-0.14577,-0.10812,-0.07122,-0.03762,-0.00986,0.01005,0.02135,0.02498,0.02350,0.02032,0.01848
