"# Ngorongoro Crater; -3.1610,35.5870; raw range 1296–3082 m; blur 12"
-1.76696,-1.76726,-1.76798,-1.76905,-1.77045,-1.77220,-1.77438,-1.77705,-1.78021,-1.78377,-1.78755,-1.79134,-1.79489,-1.79786,-1.79980,-1.80000,-1.79741,-1.79064,-1.77807,-1.75811,-1.72953,-1.69172,-1.64474,-1.58921,-1.52609,-1.45646,-1.38142,-1.30205,-1.21932,-1.13409,-1.04690,-0.95799,-0.86724,-0.77430,-0.67879,-0.58042,-0.47921,-0.37564,-0.27072,-0.16593,-0.06307,0.03595,0.12934,0.21571,0.29437,0.36576,0.43178,0.49577,0.56204,0.63495,0.71791,0.81239,0.91726,1.02856,1.13970,1.24249,1.32890,1.39313,1.43324,1.45152,1.45335,1.44507,1.43191,1.41685,1.40084,1.38381,1.36584,1.34765,1.33025,1.31383,1.29678,1.27545,1.24516,1.20209,1.14521,1.07715,1.00361,0.93146,0.86672,0.81311,0.77182,0.74196,0.72131,0.70686,0.69506,0.68197,0.66371,0.63720,0.60119,0.55693,0.50820,0.46030,0.41850,0.38660,0.36645,0.35842
-1.76800,-1.76828,-1.76894,-1.76994,-1.77124,-1.77291,-1.77501,-1.77761,-1.78070,-1.78420,-1.78792,-1.79163,-1.79509,-1.79794,-1.79971,-1.79967,-1.79675,-1.78952,-1.77635,-1.75570,-1.72637,-1.68785,-1.64028,-1.58434,-1.52102,-1.45138,-1.37647,-1.29727,-1.21474,-1.12964,-1.04253,-0.95362,-0.86283,-0.76988,-0.67444,-0.57633,-0.47561,-0.37280,-0.26889,-0.16532,-0.06385,0.03369,0.12557,0.21051,0.28793,0.35839,0.42388,0.48772,0.55410,0.62723,0.71035,0.80484,0.90965,1.02096,1.13241,1.23602,1.32379,1.38978,1.43175,1.45165,1.45457,1.44675,1.43350,1.41804,1.40156,1.38413,1.36588,1.34744,1.32964,1.31254,1.29449,1.27198,1.24062,1.19693,1.14013,1.07292,1.00081,0.93036,0.86725,0.81498,0.77467,0.74554,0.72554,0.71184,0.70102,0.68924,0.67259,0.64788,0.61364,0.57092,0.52331,0.47605,0.43445,0.40249,0.38218,0.37406
-1.77031,-1.77053,-1.77108,-1.77191,-1.77304,-1.77452,-1.77645,-1.77889,-1.78184,-1.78519,-1.78875,-1.79229,-1.79552,-1.79807,-1.79942,-1.79878,-1.79503,-1.78669,-1.77211,-1.74980,-1.71872,-1.67853,-1.62958,-1.57272,-1.50898,-1.43936,-1.36478,-1.28609,-1.20406,-1.11937,-1.03248,-0.94362,-0.85278,-0.75981,-0.66458,-0.56708,-0.46754,-0.36653,-0.26501,-0.16431,-0.06606,0.02806,0.11650,0.19818,0.27280,0.34120,0.40552,0.46903,0.53567,0.60925,0.69264,0.78707,0.89160,1.00284,1.11496,1.22044,1.31140,1.38159,1.42807,1.45193,1.45760,1.45104,1.43776,1.42144,1.40385,1.38546,1.36649,1.34736,1.32855,1.30975,1.28926,1.26388,1.22991,1.18468,1.12802,1.06278,0.99405,0.92765,0.86845,0.81941,0.78152,0.75416,0.73570,0.72375,0.71526,0.70659,0.69382,0.67350,0.64373,0.60502,0.56049,0.51519,0.47448,0.44266,0.42217,0.41392
-1.77316,-1.77334,-1.77377,-1.77444,-1.77538,-1.77667,-1.77841,-1.78066,-1.78342,-1.78656,-1.78989,-1.79315,-1.79601,-1.79806,-1.79874,-1.79717,-1.79213,-1.78210,-1.76543,-1.74070,-1.70710,-1.66455,-1.61371,-1.55561,-1.49136,-1.42191,-1.34798,-1.27017,-1.18904,-1.10508,-1.01865,-0.92998,-0.83915,-0.74623,-0.65135,-0.55480,-0.45700,-0.35860,-0.26050,-0.16388,-0.07014,0.01924,0.10297,0.18025,0.25116,0.31688,0.37970,0.44282,0.50976,0.58381,0.66736,0.76143,0.86531,0.97619,1.08907,1.19706,1.29253,1.36884,1.42206,1.45206,1.46222,1.45803,1.44512,1.42788,1.40881,1.38901,1.36884,1.34851,1.32795,1.30642,1.28212,1.25234,1.21435,1.16669,1.11009,1.04762,0.98382,0.92340,0.87007,0.82595,0.79175,0.76710,0.75092,0.74149,0.73633,0.73218,0.72520,0.71168,0.68910,0.65718,0.61831,0.57703,0.53868,0.50788,0.48764,0.47938
-1.77571,-1.77587,-1.77625,-1.77685,-1.77770,-1.77887,-1.78048,-1.78258,-1.78514,-1.78805,-1.79109,-1.79396,-1.79632,-1.79769,-1.79744,-1.79460,-1.78788,-1.77570,-1.75644,-1.72882,-1.69225,-1.64701,-1.59406,-1.53468,-1.47005,-1.40103,-1.32813,-1.25165,-1.17185,-1.08899,-1.00332,-0.91504,-0.82439,-0.73166,-0.63734,-0.54201,-0.44635,-0.35107,-0.25698,-0.16504,-0.07641,0.00769,0.08624,0.15881,0.22582,0.28879,0.35013,0.41286,0.48005,0.55436,0.63769,0.73090,0.83357,0.94361,1.05696,1.16757,1.26815,1.35168,1.41319,1.45112,1.46753,1.46716,1.45567,1.43802,1.41761,1.39619,1.37440,1.35217,1.32896,1.30355,1.27411,1.23853,1.19533,1.14445,1.08771,1.02849,0.97067,0.91768,0.87176,0.83398,0.80458,0.78342,0.77006,0.76359,0.76235,0.76364,0.76389,0.75922,0.74649,0.72445,0.69443,0.66013,0.62653,0.59844,0.57944,0.57156
-1.77711,-1.77729,-1.77774,-1.77842,-1.77936,-1.78059,-1.78220,-1.78423,-1.78665,-1.78933,-1.79203,-1.79444,-1.79615,-1.79666,-1.79523,-1.79083,-1.78211,-1.76747,-1.74534,-1.71464,-1.67503,-1.62712,-1.57219,-1.51173,-1.44701,-1.37878,-1.30731,-1.23257,-1.15450,-1.07310,-0.98847,-0.90084,-0.81058,-0.71827,-0.62473,-0.53085,-0.43755,-0.34557,-0.25560,-0.16837,-0.08478,-0.00579,0.06785,0.13602,0.19951,0.26006,0.32016,0.38257,0.44985,0.52406,0.60666,0.69840,0.79920,0.90775,1.02094,1.13365,1.23906,1.32993,1.40036,1.44736,1.47158,1.47679,1.46836,1.45163,1.43067,1.40786,1.38410,1.35919,1.33218,1.30156,1.26562,1.22304,1.17365,1.11893,1.06187,1.00615,0.95500,0.91045,0.87313,0.84282,0.81917,0.80212,0.79189,0.78853,0.79136,0.79851,0.80690,0.81270,0.81223,0.80319,0.78557,0.76182,0.73613,0.71319,0.69697,0.69007
-1.77671,-1.77699,-1.77763,-1.77859,-1.77981,-1.78129,-1.78307,-1.78517,-1.78753,-1.79001,-1.79235,-1.79423,-1.79519,-1.79465,-1.79183,-1.78564,-1.77470,-1.75744,-1.73241,-1.69872,-1.65631,-1.60607,-1.54954,-1.48841,-1.42397,-1.35687,-1.28713,-1.21442,-1.13834,-1.05865,-0.97531,-0.88857,-0.79896,-0.70733,-0.61478,-0.52252,-0.43160,-0.34280,-0.25667,-0.17372,-0.09462,-0.02012,0.04929,0.11373,0.17430,0.23295,0.29211,0.35426,0.42145,0.49519,0.57656,0.66626,0.76457,0.87088,0.98302,1.09673,1.20582,1.30305,1.38189,1.43823,1.47135,1.48388,1.48058,1.46673,1.44668,1.42319,1.39736,1.36895,1.33687,1.29962,1.25589,1.20532,1.14913,1.09029,1.03287,0.98086,0.93685,0.90145,0.87361,0.85170,0.83455,0.82208,0.81513,0.81478,0.82150,0.83449,0.85142,0.86874,0.88241,0.88911,0.88730,0.87780,0.86353,0.84860,0.83708,0.83195
-1.77414,-1.77455,-1.77552,-1.77690,-1.77860,-1.78052,-1.78264,-1.78493,-1.78732,-1.78964,-1.79164,-1.79294,-1.79306,-1.79136,-1.78700,-1.77887,-1.76561,-1.74573,-1.71797,-1.68163,-1.63689,-1.58488,-1.52731,-1.46597,-1.40217,-1.33643,-1.26856,-1.19794,-1.12391,-1.04600,-0.96409,-0.87846,-0.78976,-0.69906,-0.60772,-0.51713,-0.42846,-0.34248,-0.25963,-0.18027,-0.10491,-0.03414,0.03175,0.09316,0.15140,0.20858,0.26709,0.32905,0.39602,0.46902,0.54880,0.63604,0.73135,0.83469,0.94468,1.05787,1.16872,1.27034,1.35599,1.42084,1.46310,1.48424,1.48809,1.47931,1.46203,1.43896,1.41124,1.37870,1.34041,1.29529,1.24279,1.18370,1.12061,1.05783,1.00037,0.95240,0.91589,0.89012,0.87237,0.85951,0.84944,0.84189,0.83827,0.84071,0.85095,0.86945,0.89485,0.92409,0.95301,0.97737,0.99405,1.00199,1.00244,0.99842,0.99362,0.99114
-1.76928,-1.76985,-1.77120,-1.77313,-1.77543,-1.77791,-1.78048,-1.78306,-1.78555,-1.78777,-1.78943,-1.79015,-1.78939,-1.78646,-1.78050,-1.77039,-1.75485,-1.73252,-1.70235,-1.66384,-1.61739,-1.56427,-1.50627,-1.44517,-1.38224,-1.31788,-1.25175,-1.18304,-1.11088,-1.03468,-0.95426,-0.86991,-0.78239,-0.69288,-0.60289,-0.51394,-0.42725,-0.34360,-0.26337,-0.18689,-0.11458,-0.04691,0.01601,0.07483,0.13113,0.18714,0.24516,0.30699,0.37371,0.44585,0.52388,0.60846,0.70039,0.80009,0.90676,1.01764,1.12789,1.23121,1.32115,1.39267,1.44330,1.47345,1.48578,1.48390,1.47113,1.44970,1.42054,1.38363,1.33851,1.28489,1.22334,1.15592,1.08654,1.02059,0.96377,0.92032,0.89159,0.87565,0.86825,0.86477,0.86210,0.85970,0.85941,0.86442,0.87781,0.90133,0.93474,0.97566,1.01997,1.06274,1.09940,1.12693,1.14461,1.15394,1.15772,1.15869
-1.76221,-1.76296,-1.76472,-1.76721,-1.77013,-1.77321,-1.77626,-1.77917,-1.78178,-1.78392,-1.78527,-1.78542,-1.78379,-1.77965,-1.77211,-1.76010,-1.74241,-1.71789,-1.68569,-1.64555,-1.59804,-1.54445,-1.48655,-1.42605,-1.36408,-1.30094,-1.23621,-1.16898,-1.09834,-1.02366,-0.94473,-0.86183,-0.77575,-0.68768,-0.59917,-0.51177,-0.42675,-0.34492,-0.26673,-0.19254,-0.12279,-0.05784,0.00237,0.05879,0.11329,0.16823,0.22583,0.28754,0.35399,0.42527,0.50153,0.58335,0.67167,0.76716,0.86940,0.97618,1.08338,1.18549,1.27671,1.35232,1.40957,1.44802,1.46907,1.47498,1.46783,1.44900,1.41902,1.37804,1.32626,1.26450,1.19462,1.12002,1.04573,0.97797,0.92280,0.88438,0.86348,0.85714,0.85981,0.86557,0.87031,0.87314,0.87627,0.88380,0.90006,0.92813,0.96885,1.02059,1.07948,1.14014,1.19679,1.24463,1.28086,1.30512,1.31880,1.32386
